middleware,network_condition,message_size_kb,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,cpu_usage_percent
Zenoh,LAN,64,6.045,0.533,0.006,74.84,20.17
Zenoh,LAN,64,5.84,0.616,0.014,76.17,21.67
Zenoh,LAN,64,6.384,0.662,0.0,78.27,23.97
Zenoh,LAN,64,7.153,0.543,0.022,74.91,22.45
Zenoh,LAN,64,6.38,0.123,0.009,81.03,19.16
Zenoh,LAN,64,7.672,0.712,0.005,69.2,20.34
Zenoh,LAN,64,7.065,0.581,0.005,69.19,18.86
Zenoh,LAN,64,8.085,0.391,0.064,82.05,20.64
Zenoh,LAN,64,8.97,0.589,0.029,74.25,17.14
Zenoh,LAN,64,7.989,0.607,0.033,68.89,18.23
Zenoh,LAN,64,6.431,0.574,0.017,76.83,20.22
Zenoh,LAN,64,7.36,0.83,0.019,55.05,22.5
Zenoh,LAN,64,6.958,0.578,0.022,70.5,23.28
Zenoh,LAN,64,7.682,0.51,0.037,71.46,23.01
Zenoh,LAN,64,7.233,0.754,0.04,71.58,25.63
Zenoh,LAN,64,6.382,0.57,0.037,77.45,21.32
Zenoh,LAN,64,6.647,0.375,0.064,61.98,16.05
Zenoh,LAN,64,8.103,0.8,0.007,74.13,27.29
Zenoh,LAN,64,6.56,0.29,0.004,77.55,21.09
Zenoh,LAN,64,6.75,0.471,0.033,72.69,24.24
Zenoh,LAN,64,7.806,0.291,0.028,66.46,23.76
Zenoh,LAN,64,7.158,0.746,0.0,81.9,18.66
Zenoh,LAN,64,6.863,0.465,0.051,77.0,25.26
Zenoh,LAN,64,7.273,0.716,0.037,59.94,22.68
Zenoh,LAN,64,7.21,0.681,0.044,71.83,16.58
Zenoh,LAN,64,6.756,0.275,0.004,77.34,21.61
Zenoh,LAN,64,6.037,0.41,0.049,64.19,18.6
Zenoh,LAN,64,7.609,0.647,0.014,73.23,16.3
Zenoh,LAN,64,7.473,0.769,0.029,68.67,16.63
Zenoh,LAN,64,7.348,0.513,0.039,68.49,17.47
Zenoh,LAN,64,6.116,0.622,0.054,69.94,20.84
Zenoh,LAN,64,7.458,0.648,0.008,87.12,21.37
Zenoh,LAN,64,7.33,0.54,0.001,73.34,18.01
Zenoh,LAN,64,7.383,0.545,0.016,67.61,23.95
Zenoh,LAN,64,6.88,0.664,0.068,65.62,21.78
Zenoh,LAN,64,8.15,0.926,0.017,77.97,18.91
Zenoh,LAN,64,7.229,0.593,0.035,79.46,20.59
Zenoh,LAN,64,6.384,0.587,0.026,64.96,20.56
Zenoh,LAN,64,7.303,0.479,0.044,67.28,14.13
Zenoh,LAN,64,6.403,0.596,0.037,80.15,21.19
Zenoh,LAN,64,7.135,0.272,0.024,83.03,22.84
Zenoh,LAN,64,7.401,0.542,0.069,67.0,29.22
Zenoh,LAN,64,7.535,0.709,0.029,72.43,16.97
Zenoh,LAN,64,7.367,0.628,0.015,78.67,20.2
Zenoh,LAN,64,8.213,0.253,0.044,84.86,24.3
Zenoh,LAN,64,7.037,0.466,0.054,76.54,19.86
Zenoh,LAN,64,7.002,0.508,0.058,76.18,14.45
Zenoh,LAN,64,6.754,0.786,0.029,77.24,22.04
Zenoh,LAN,64,7.149,0.973,0.028,68.43,19.64
Zenoh,LAN,64,6.054,0.313,0.025,85.62,17.02
Zenoh,LAN,64,6.337,0.894,0.0,73.03,19.49
Zenoh,LAN,64,7.167,0.766,0.049,75.67,18.86
Zenoh,LAN,64,5.829,0.521,0.042,81.27,21.36
Zenoh,LAN,64,7.368,0.901,0.042,74.2,19.28
Zenoh,LAN,64,6.872,0.442,0.041,75.3,18.28
Zenoh,LAN,64,7.385,0.916,0.024,83.43,20.38
Zenoh,LAN,64,6.817,0.604,0.039,78.33,17.65
Zenoh,LAN,64,7.729,0.718,0.044,62.27,14.39
Zenoh,LAN,64,7.283,0.757,0.04,73.66,29.07
Zenoh,LAN,64,5.951,0.61,0.003,80.54,20.72
Zenoh,LAN,64,7.702,0.556,0.014,70.32,20.15
Zenoh,LAN,64,8.202,0.56,0.03,76.16,19.22
Zenoh,LAN,64,6.851,0.321,0.011,77.56,18.55
Zenoh,LAN,64,6.382,0.48,0.052,68.85,23.18
Zenoh,LAN,64,4.901,0.744,0.05,77.88,15.65
Zenoh,LAN,64,7.684,0.646,0.012,71.84,18.87
Zenoh,LAN,64,7.121,0.715,0.001,68.23,15.76
Zenoh,LAN,64,7.399,0.073,0.029,69.39,22.28
Zenoh,LAN,64,6.173,0.56,0.041,76.72,23.73
Zenoh,LAN,64,6.245,0.67,0.053,70.36,21.38
Zenoh,LAN,64,8.351,0.541,0.019,77.52,23.3
Zenoh,LAN,64,8.069,0.533,0.028,85.79,21.43
Zenoh,LAN,64,6.58,0.804,0.027,70.71,22.3
Zenoh,LAN,64,7.318,0.515,0.024,80.63,15.29
Zenoh,LAN,64,7.818,0.816,0.046,69.34,20.73
Zenoh,LAN,64,7.892,0.629,0.018,69.42,24.05
Zenoh,LAN,64,7.848,0.24,0.018,76.89,25.59
Zenoh,LAN,64,8.037,0.627,0.06,80.83,23.02
Zenoh,LAN,64,6.148,0.69,0.058,73.28,22.13
Zenoh,LAN,64,7.575,0.489,0.047,79.12,21.73
Zenoh,LAN,64,6.644,0.276,0.04,77.27,26.41
Zenoh,LAN,64,6.024,0.507,0.038,88.91,23.37
Zenoh,LAN,64,5.989,0.446,0.034,63.62,17.08
Zenoh,LAN,64,6.807,0.858,0.002,76.51,22.48
Zenoh,LAN,64,7.753,0.438,0.019,73.47,21.92
Zenoh,LAN,64,5.735,0.447,0.035,65.93,23.06
Zenoh,LAN,64,7.274,0.652,0.062,80.96,12.71
Zenoh,LAN,64,6.971,0.684,0.022,71.63,16.07
Zenoh,LAN,64,8.321,0.249,0.023,68.15,24.38
Zenoh,LAN,64,6.603,0.54,0.042,66.27,21.3
Zenoh,LAN,64,7.809,0.192,0.058,84.43,15.22
Zenoh,LAN,64,6.803,0.802,0.016,68.98,16.85
Zenoh,LAN,64,7.865,0.918,0.043,70.01,20.23
Zenoh,LAN,64,7.922,0.284,0.031,66.28,18.65
Zenoh,LAN,64,7.225,0.426,0.049,83.81,23.03
Zenoh,LAN,64,6.992,0.5,0.015,67.86,24.08
Zenoh,LAN,64,6.641,0.437,0.017,70.54,21.93
Zenoh,LAN,64,6.849,0.085,0.045,76.92,20.95
Zenoh,LAN,64,7.484,0.579,0.06,81.22,18.92
Zenoh,LAN,64,7.337,0.735,0.024,75.02,9.61
Zenoh,LAN,64,7.584,0.598,0.007,78.65,20.78
Zenoh,LAN,64,7.06,0.459,0.06,77.05,23.22
Zenoh,LAN,64,5.493,0.511,0.045,81.1,20.97
Zenoh,LAN,64,6.615,0.693,0.003,79.86,24.45
Zenoh,LAN,64,7.808,0.783,0.0,73.81,24.12
Zenoh,LAN,64,7.246,0.431,0.031,85.66,26.93
Zenoh,LAN,64,6.965,0.642,0.005,79.05,20.4
Zenoh,LAN,64,6.459,0.555,0.09,66.37,19.46
Zenoh,LAN,64,6.621,0.414,0.036,80.92,14.89
Zenoh,LAN,64,7.299,0.822,0.051,66.72,20.58
Zenoh,LAN,64,8.456,0.523,0.03,71.52,16.38
Zenoh,LAN,64,7.082,0.289,0.021,85.55,15.72
Zenoh,LAN,64,7.164,0.573,0.047,70.38,21.15
Zenoh,LAN,64,8.198,0.643,0.026,75.64,14.87
Zenoh,LAN,64,7.059,0.362,0.051,80.65,23.67
Zenoh,LAN,64,7.218,0.516,0.03,82.37,15.54
Zenoh,LAN,64,6.423,0.627,0.0,74.46,22.48
Zenoh,LAN,64,8.752,0.33,0.048,76.47,17.81
Zenoh,LAN,64,7.176,0.761,0.037,74.24,18.94
Zenoh,LAN,64,7.316,0.45,0.036,79.98,21.61
Zenoh,LAN,64,7.317,0.551,0.014,80.8,19.73
Zenoh,LAN,64,6.778,0.869,0.048,76.61,13.96
Zenoh,LAN,64,7.789,0.348,0.0,65.4,17.23
Zenoh,LAN,64,7.64,0.036,0.021,73.25,15.44
Zenoh,LAN,64,7.612,0.426,0.023,73.3,20.7
Zenoh,LAN,64,6.751,0.551,0.047,71.92,21.44
Zenoh,LAN,64,7.008,0.322,0.027,64.84,15.54
Zenoh,LAN,64,6.164,0.687,0.043,69.62,17.25
Zenoh,LAN,64,6.585,0.409,0.036,70.78,17.93
Zenoh,LAN,64,7.448,0.379,0.037,65.65,20.3
Zenoh,LAN,64,7.917,0.812,0.042,75.44,22.22
Zenoh,LAN,64,7.451,0.738,0.025,73.51,20.41
Zenoh,LAN,64,6.65,0.513,0.009,71.06,20.41
Zenoh,LAN,64,7.864,0.678,0.013,69.96,23.01
Zenoh,LAN,64,7.457,0.654,0.052,74.09,17.12
Zenoh,LAN,64,6.861,0.412,0.012,70.14,22.75
Zenoh,LAN,64,6.954,0.484,0.0,65.98,20.69
Zenoh,LAN,64,7.746,0.279,0.027,90.24,21.37
Zenoh,LAN,64,7.283,0.581,0.0,66.33,18.28
Zenoh,LAN,64,7.573,0.609,0.038,73.41,21.62
Zenoh,LAN,64,6.873,0.171,0.057,80.88,16.3
Zenoh,LAN,64,6.704,0.643,0.034,75.97,16.09
Zenoh,LAN,64,7.073,0.648,0.031,68.18,17.18
Zenoh,LAN,64,7.241,0.216,0.042,87.97,20.49
Zenoh,LAN,64,7.845,0.448,0.05,77.5,17.66
Zenoh,LAN,64,7.667,0.656,0.042,74.71,24.5
Zenoh,LAN,64,7.137,0.545,0.038,74.48,20.23
Zenoh,LAN,64,8.297,0.421,0.043,82.16,25.21
Zenoh,LAN,64,6.19,0.878,0.044,70.52,20.88
Zenoh,LAN,64,5.961,0.676,0.012,84.81,16.95
Zenoh,LAN,64,7.908,0.532,0.009,70.2,34.18
Zenoh,LAN,64,7.216,0.5,0.013,62.54,23.64
Zenoh,LAN,64,7.104,0.557,0.033,79.16,19.39
Zenoh,LAN,64,6.492,0.598,0.002,74.71,15.07
Zenoh,LAN,64,7.375,0.493,0.017,70.53,21.23
Zenoh,LAN,64,7.702,0.558,0.0,74.86,20.37
Zenoh,LAN,64,6.614,0.482,0.015,84.14,19.57
Zenoh,LAN,64,7.674,0.662,0.0,67.49,16.63
Zenoh,WAN,1,5.07,0.829,1.185,65.61,17.0
Zenoh,WAN,1,6.461,0.912,0.355,68.13,18.82
Zenoh,WAN,1,6.153,0.316,0.623,82.74,19.35
Zenoh,WAN,1,6.938,0.7,0.76,75.46,19.31
Zenoh,WAN,1,6.236,0.683,0.416,64.01,15.73
Zenoh,WAN,1,4.418,0.604,0.925,63.97,24.35
Zenoh,WAN,1,5.341,0.782,0.669,78.32,22.48
Zenoh,WAN,1,5.6,0.659,1.051,56.7,17.81
Zenoh,WAN,1,6.126,0.847,0.747,67.26,20.03
Zenoh,WAN,1,5.91,0.572,0.405,70.59,16.8
Zenoh,WAN,1,5.921,0.685,0.946,62.94,19.69
Zenoh,WAN,1,6.07,0.574,0.179,73.77,15.39
Zenoh,WAN,1,5.204,0.493,0.732,62.84,22.56
Zenoh,WAN,1,5.693,0.396,0.794,70.55,22.19
Zenoh,WAN,1,6.455,0.471,0.86,65.07,18.02
Zenoh,WAN,1,5.661,0.745,0.366,75.04,15.56
Zenoh,WAN,1,6.498,0.589,0.414,67.52,21.84
Zenoh,WAN,1,5.469,0.713,0.428,61.76,20.76
Zenoh,WAN,1,7.253,0.776,0.964,75.59,17.29
Zenoh,WAN,1,5.85,0.683,0.508,69.09,23.86
Zenoh,WAN,1,6.637,0.768,0.743,61.3,24.23
Zenoh,WAN,1,6.078,0.793,0.254,74.57,19.23
Zenoh,WAN,1,5.755,0.529,0.822,64.08,22.86
Zenoh,WAN,1,5.314,0.553,0.862,63.63,23.57
Zenoh,WAN,1,5.213,0.688,1.022,67.74,20.52
Zenoh,WAN,1,5.346,0.783,0.545,65.81,18.38
Zenoh,WAN,1,6.233,0.562,0.628,73.86,17.74
Zenoh,WAN,1,6.996,0.469,1.021,80.95,24.33
Zenoh,WAN,1,6.206,0.843,0.815,70.69,14.18
Zenoh,WAN,1,5.748,0.541,0.053,72.84,16.9
Zenoh,WAN,1,7.009,0.603,0.845,72.28,21.56
Zenoh,WAN,1,7.249,0.522,0.956,63.23,12.37
Zenoh,WAN,1,5.616,0.951,0.421,80.16,20.0
Zenoh,WAN,1,5.378,0.566,0.929,72.8,23.09
Zenoh,WAN,1,5.364,0.557,0.854,81.23,26.06
Zenoh,WAN,1,6.277,0.755,0.307,69.56,19.41
Zenoh,WAN,1,6.447,0.573,0.818,73.7,19.33
Zenoh,WAN,1,4.018,0.525,0.587,71.18,16.24
Zenoh,WAN,1,6.952,0.52,0.595,73.14,19.13
Zenoh,WAN,1,5.285,0.863,0.144,65.01,21.47
Zenoh,WAN,1,6.386,0.614,0.577,55.81,18.59
Zenoh,WAN,1,5.437,0.908,1.027,74.79,15.53
Zenoh,WAN,1,5.942,0.742,0.612,67.38,20.75
Zenoh,WAN,1,5.166,0.8,0.732,75.35,25.11
Zenoh,WAN,1,4.491,1.116,0.436,70.63,19.15
Zenoh,WAN,1,7.029,0.823,0.585,63.76,17.53
Zenoh,WAN,1,6.826,0.657,0.553,72.97,15.55
Zenoh,WAN,1,6.635,0.467,0.305,67.03,28.48
Zenoh,WAN,1,6.932,0.549,0.839,71.05,16.25
Zenoh,WAN,1,5.085,0.693,1.095,77.19,18.7
Zenoh,WAN,1,6.985,0.373,0.31,62.77,20.6
Zenoh,WAN,1,7.1,0.302,0.71,66.03,10.37
Zenoh,WAN,1,6.163,0.6,1.02,63.94,18.0
Zenoh,WAN,1,6.531,0.854,0.93,72.45,14.5
Zenoh,WAN,1,5.503,0.721,0.592,83.7,26.37
Zenoh,WAN,1,5.996,0.852,0.927,60.56,21.94
Zenoh,WAN,1,6.995,0.55,0.736,72.38,20.52
Zenoh,WAN,1,4.694,0.619,0.536,79.57,23.63
Zenoh,WAN,1,6.286,0.753,0.317,64.7,18.21
Zenoh,WAN,1,5.853,0.547,0.848,78.17,18.48
Zenoh,WAN,1,5.013,0.629,0.413,67.59,18.1
Zenoh,WAN,1,5.946,0.523,0.484,62.33,20.6
Zenoh,WAN,1,6.534,0.786,0.858,75.51,18.92
Zenoh,WAN,1,5.181,0.54,0.897,71.98,21.6
Zenoh,WAN,1,6.203,0.255,0.681,66.98,21.36
Zenoh,WAN,1,5.287,0.328,0.431,75.79,15.53
Zenoh,WAN,1,5.34,0.688,0.793,76.01,15.0
Zenoh,WAN,1,4.875,0.745,1.223,57.11,21.89
Zenoh,WAN,1,6.417,0.54,0.681,61.44,22.03
Zenoh,WAN,1,5.318,0.833,0.644,67.59,22.19
Zenoh,WAN,1,5.467,0.62,0.741,74.49,23.52
Zenoh,WAN,1,5.426,0.838,0.248,71.87,19.38
Zenoh,WAN,1,5.727,1.097,0.401,68.16,20.53
Zenoh,WAN,1,6.143,0.629,0.362,88.96,23.68
Zenoh,WAN,1,5.74,0.772,0.516,66.19,24.35
Zenoh,WAN,1,6.424,0.729,0.738,72.25,19.15
Zenoh,WAN,1,5.59,0.187,0.838,83.95,27.99
Zenoh,WAN,1,5.188,0.646,0.228,69.88,18.05
Zenoh,WAN,1,6.063,0.154,0.434,77.36,20.09
Zenoh,WAN,1,6.29,0.702,0.239,83.65,19.76
Zenoh,WAN,1,5.164,0.53,1.166,67.0,16.76
Zenoh,WAN,1,5.072,0.56,1.03,62.64,21.72
Zenoh,WAN,1,5.525,0.722,0.379,67.25,19.95
Zenoh,WAN,1,6.827,0.579,0.732,71.96,21.14
Zenoh,WAN,1,4.871,0.882,1.1,73.29,20.91
Zenoh,WAN,1,5.659,0.789,0.187,57.64,23.13
Zenoh,WAN,1,5.942,0.223,0.837,76.3,16.16
Zenoh,WAN,1,5.127,0.467,1.014,78.59,19.3
Zenoh,WAN,1,6.08,0.966,0.277,76.34,19.0
Zenoh,WAN,1,5.586,0.358,0.67,71.64,10.92
Zenoh,WAN,1,6.708,0.785,0.763,66.86,26.2
Zenoh,WAN,1,4.717,0.576,0.952,72.78,21.33
Zenoh,WAN,1,6.346,0.828,0.829,58.98,19.74
Zenoh,WAN,1,5.769,0.872,1.257,57.82,22.69
Zenoh,WAN,1,5.561,0.245,0.694,65.1,20.82
Zenoh,WAN,1,5.913,0.784,0.979,73.09,12.63
Zenoh,WAN,1,7.163,0.478,0.903,66.88,17.77
Zenoh,WAN,1,6.596,0.853,0.846,71.8,17.54
Zenoh,WAN,1,6.457,0.49,0.473,62.57,19.75
Zenoh,WAN,1,5.715,0.149,0.354,72.67,25.44
Zenoh,WAN,1,5.704,0.407,0.637,68.57,15.32
Zenoh,WAN,1,6.7,0.429,0.682,62.71,16.03
Zenoh,WAN,1,4.32,0.602,0.6,63.82,19.55
Zenoh,WAN,1,6.217,0.75,0.53,65.98,18.56
Zenoh,WAN,1,5.543,0.689,0.806,64.2,24.32
Zenoh,WAN,1,6.697,0.651,0.619,75.01,20.79
Zenoh,WAN,1,5.463,0.361,0.828,73.33,29.18
Zenoh,WAN,1,6.026,0.73,0.758,68.94,19.26
Zenoh,WAN,1,4.467,0.539,0.873,63.4,19.16
Zenoh,WAN,1,6.652,1.049,0.878,67.97,14.0
Zenoh,WAN,1,5.066,0.362,0.811,65.1,6.94
Zenoh,WAN,1,6.279,0.674,0.993,75.39,20.32
Zenoh,WAN,1,5.548,0.315,0.532,65.41,23.01
Zenoh,WAN,1,5.722,0.672,0.221,69.41,14.91
Zenoh,WAN,1,6.297,0.684,0.433,65.84,19.96
Zenoh,WAN,1,6.245,0.594,0.566,66.57,20.17
Zenoh,WAN,1,6.244,0.945,0.836,68.56,22.33
Zenoh,WAN,1,6.049,0.864,1.178,67.65,23.76
Zenoh,WAN,1,5.301,0.483,0.649,80.76,23.71
Zenoh,WAN,1,5.763,0.866,1.042,66.0,15.56
Zenoh,WAN,1,5.323,0.608,0.108,57.48,16.55
Zenoh,WAN,1,5.706,0.823,1.056,61.37,20.11
Zenoh,WAN,1,6.214,0.85,0.802,67.35,20.89
Zenoh,WAN,1,5.859,0.544,0.677,65.46,18.51
Zenoh,WAN,1,5.988,0.484,0.254,56.79,18.47
Zenoh,WAN,1,5.357,0.596,0.569,69.11,18.36
Zenoh,WAN,1,5.384,0.709,0.679,61.94,21.0
Zenoh,WAN,1,5.662,0.591,0.588,66.01,24.0
Zenoh,WAN,1,6.43,0.574,0.887,75.45,21.49
Zenoh,WAN,1,5.661,0.494,0.609,65.34,24.45
Zenoh,WAN,1,5.856,0.896,0.881,72.29,23.67
Zenoh,WAN,1,6.366,0.748,0.522,67.33,20.86
Zenoh,WAN,1,5.542,0.43,0.401,74.13,23.28
Zenoh,WAN,1,6.507,0.746,0.714,68.39,26.87
Zenoh,WAN,1,5.225,0.376,0.736,72.84,20.79
Zenoh,WAN,1,6.023,0.508,0.675,63.82,22.75
Zenoh,WAN,1,6.016,0.575,0.638,64.67,23.21
Zenoh,WAN,1,5.153,0.646,0.653,76.66,14.12
Zenoh,WAN,1,6.82,0.463,0.893,77.04,13.79
Zenoh,WAN,1,4.892,0.872,0.447,67.05,24.62
Zenoh,WAN,1,5.263,0.593,0.825,65.52,23.37
Zenoh,WAN,1,5.881,0.958,0.478,61.59,21.21
Zenoh,WAN,1,6.387,0.511,0.785,69.46,18.26
Zenoh,WAN,1,5.48,0.692,1.237,71.44,25.07
Zenoh,WAN,1,5.672,0.673,0.477,63.75,15.02
Zenoh,WAN,1,5.637,0.634,0.579,74.09,18.67
Zenoh,WAN,1,5.504,0.463,0.791,69.52,10.55
Zenoh,WAN,1,6.269,0.995,0.701,74.48,23.25
Zenoh,WAN,1,6.873,0.515,0.39,77.64,22.23
Zenoh,WAN,1,4.81,0.85,0.622,65.0,18.58
Zenoh,WAN,1,5.223,0.321,1.145,64.4,16.83
Zenoh,WAN,1,7.041,0.604,1.097,62.51,18.92
Zenoh,WAN,1,6.268,0.7,0.643,75.08,23.61
Zenoh,WAN,1,6.684,0.547,0.833,82.89,21.63
Zenoh,WAN,1,5.891,0.854,0.937,67.35,18.24
Zenoh,WAN,1,5.582,0.461,0.425,66.77,19.02
Zenoh,WAN,1,6.442,0.088,0.963,53.74,13.0
Zenoh,WAN,1,6.195,0.653,0.619,67.23,20.4
Zenoh,WAN,1,6.88,0.58,0.554,78.5,28.21
Zenoh,WAN,1,5.803,0.187,0.47,78.99,15.08
Zenoh,WAN,1,6.334,0.329,0.646,66.05,24.38
Zenoh,WAN,1,6.059,0.723,0.415,76.13,22.55
Zenoh,WAN,1,5.722,0.74,1.089,67.11,27.26
Zenoh,WAN,1,6.224,1.157,0.013,70.77,15.45
Zenoh,WAN,1,7.428,0.135,0.843,79.18,20.47
Zenoh,WAN,1,5.816,0.844,0.121,73.74,18.75
Zenoh,WAN,1,4.309,0.644,0.227,75.2,17.79
Zenoh,WAN,1,6.399,0.556,0.77,84.18,17.12
Zenoh,WAN,1,6.915,0.553,0.851,78.77,24.4
Zenoh,WAN,1,6.349,0.67,1.036,76.39,14.53
Zenoh,WAN,1,5.976,0.744,1.003,72.31,23.06
Zenoh,WAN,1,5.673,0.354,0.82,66.09,26.36
Zenoh,WAN,1,6.991,0.808,0.792,74.34,23.51
Zenoh,WAN,1,6.935,0.997,0.811,68.84,16.6
Zenoh,WAN,1,5.497,1.03,0.662,57.04,19.46
Zenoh,WAN,1,6.313,0.788,0.46,59.27,20.97
Zenoh,WAN,1,6.402,0.643,0.7,59.56,18.4
Zenoh,WAN,1,6.765,0.645,0.409,71.08,25.02
Zenoh,WAN,1,6.475,0.398,0.692,66.71,26.04
Zenoh,WAN,1,5.847,0.702,0.713,72.17,24.31
Zenoh,WAN,1,4.088,0.506,0.757,73.27,19.18
Zenoh,WAN,1,5.737,0.548,0.786,74.51,13.52
Zenoh,WAN,1,6.011,0.909,0.635,64.9,21.22
Zenoh,WAN,1,5.408,0.819,0.781,71.89,18.4
Zenoh,WAN,1,5.693,0.59,0.827,74.31,20.37
Zenoh,WAN,1,6.829,0.746,0.313,66.18,24.5
Zenoh,WAN,1,6.158,0.764,0.812,74.75,20.76
Zenoh,WAN,1,6.308,0.178,0.744,63.06,17.07
Zenoh,WAN,1,4.989,0.745,0.448,71.79,21.47
Zenoh,WAN,1,5.81,0.966,0.85,79.78,14.42
Zenoh,WAN,1,7.692,0.631,0.564,84.17,25.44
Zenoh,WAN,1,5.692,0.727,0.368,70.36,13.54
Zenoh,WAN,1,6.079,0.737,0.741,75.45,21.26
Zenoh,WAN,1,6.605,0.231,0.679,65.45,19.23
Zenoh,WAN,1,6.23,0.534,0.845,68.68,19.19
Zenoh,WAN,1,6.003,0.768,1.093,61.06,20.69
Zenoh,WAN,1,5.639,0.466,0.987,81.29,18.46
Zenoh,WAN,1,5.347,0.616,0.579,71.27,19.06
Zenoh,WAN,1,4.678,0.416,0.547,62.44,19.21
Zenoh,WAN,1,5.649,0.619,0.937,71.8,20.66
Zenoh,WAN,1,6.186,0.057,0.407,72.99,20.44
Zenoh,WAN,1,6.04,0.591,0.561,68.41,26.77
Zenoh,WAN,1,5.362,0.644,0.718,70.92,21.73
Zenoh,WAN,1,5.947,0.771,1.088,74.74,10.0
Zenoh,WAN,1,6.675,0.48,0.726,60.92,20.16
Zenoh,WAN,1,5.177,0.437,1.099,69.09,26.55
Zenoh,WAN,1,6.551,0.47,0.941,59.72,24.03
Zenoh,WAN,1,6.749,0.593,0.846,79.69,9.29
Zenoh,WAN,1,5.448,0.759,1.013,64.26,14.98
Zenoh,WAN,1,7.111,0.902,0.432,64.96,21.51
Zenoh,WAN,1,5.982,0.898,0.726,68.68,13.52
Zenoh,WAN,1,4.971,0.905,0.963,72.74,19.08
Zenoh,WAN,1,7.12,0.822,0.704,73.22,27.57
Zenoh,WAN,1,6.816,0.778,0.223,72.41,20.17
Zenoh,WAN,1,5.831,0.171,1.02,61.35,22.73
Zenoh,WAN,1,6.472,0.769,0.635,58.89,20.59
Zenoh,WAN,1,5.959,0.879,0.796,72.47,14.81
Zenoh,WAN,1,4.725,0.79,0.424,66.18,24.3
Zenoh,WAN,1,5.759,0.912,0.978,65.34,15.86
Zenoh,WAN,1,5.9,0.76,0.918,57.9,24.89
Zenoh,WAN,1,6.262,0.369,0.512,63.7,26.89
Zenoh,WAN,1,7.642,0.534,0.55,69.21,16.37
Zenoh,WAN,1,6.256,0.884,0.192,71.1,20.73
Zenoh,WAN,1,5.994,0.641,0.878,58.53,18.57
Zenoh,WAN,1,6.279,0.735,0.504,63.91,13.27
Zenoh,WAN,1,5.53,0.656,0.777,71.5,23.22
Zenoh,WAN,1,4.959,0.623,0.984,75.11,20.18
Zenoh,WAN,1,5.548,0.534,1.226,67.61,19.48
Zenoh,WAN,1,6.55,0.404,0.555,82.83,13.08
Zenoh,WAN,1,5.583,0.749,0.525,74.32,26.37
Zenoh,WAN,1,5.642,0.582,0.477,66.82,23.94
Zenoh,WAN,1,6.291,0.527,0.878,70.86,22.28
Zenoh,WAN,1,5.602,0.33,0.577,68.88,26.83
Zenoh,WAN,1,5.787,0.847,1.157,68.35,23.52
Zenoh,WAN,1,5.639,0.589,1.127,64.93,18.64
Zenoh,WAN,1,5.628,1.195,0.782,71.66,12.99
Zenoh,WAN,1,4.526,0.598,0.772,71.09,12.69
Zenoh,WAN,1,5.925,0.499,0.848,64.09,16.05
Zenoh,WAN,1,6.392,0.572,0.412,68.58,22.87
Zenoh,WAN,1,6.43,0.545,0.581,74.85,24.11
Zenoh,WAN,1,5.224,0.721,0.71,75.59,13.57
Zenoh,WAN,1,5.04,0.542,0.798,73.97,21.71
Zenoh,WAN,1,6.023,0.463,0.711,70.57,20.49
Zenoh,WAN,1,5.444,0.51,0.99,66.31,20.19
Zenoh,WAN,1,6.045,0.482,0.556,68.75,13.98
Zenoh,WAN,1,4.989,0.391,0.699,79.31,20.64
Zenoh,WAN,1,5.808,0.593,0.512,67.68,23.03
Zenoh,WAN,1,4.559,0.532,0.409,65.29,24.83
Zenoh,WAN,1,6.456,0.55,0.608,66.28,18.8
Zenoh,WAN,1,6.092,0.375,0.933,69.68,18.3
Zenoh,WAN,1,4.864,0.456,0.431,57.03,17.17
Zenoh,WAN,1,5.702,0.488,0.306,65.26,14.01
Zenoh,WAN,1,6.368,0.936,0.356,75.71,18.43
Zenoh,WAN,1,6.116,0.747,0.735,66.82,28.38
Zenoh,WAN,1,5.782,0.602,0.592,62.55,19.23
Zenoh,WAN,1,5.29,0.963,0.333,79.7,16.55
Zenoh,WAN,1,6.129,0.526,0.626,70.61,19.51
Zenoh,WAN,1,6.272,0.498,0.717,70.69,21.53
Zenoh,WAN,1,5.84,0.371,0.57,59.56,20.51
Zenoh,WAN,1,5.206,0.747,0.86,84.91,26.86
Zenoh,WAN,1,5.847,0.462,0.691,56.47,17.5
Zenoh,WAN,1,5.857,0.712,0.722,68.95,22.05
Zenoh,WAN,1,5.892,0.778,0.682,75.82,17.26
Zenoh,WAN,1,6.885,0.636,0.691,77.4,18.54
Zenoh,WAN,1,5.705,0.875,0.718,78.7,21.95
Zenoh,WAN,1,5.918,0.675,0.821,81.58,22.89
Zenoh,WAN,1,4.68,0.789,0.454,64.64,17.16
Zenoh,WAN,1,5.175,0.8,0.449,65.42,17.72
Zenoh,WAN,1,7.136,0.766,0.726,71.87,19.1
Zenoh,WAN,1,6.257,0.267,0.703,65.47,18.98
Zenoh,WAN,1,6.018,0.689,0.771,77.08,18.37
Zenoh,WAN,1,6.115,0.818,0.382,72.61,24.73
Zenoh,WAN,1,6.394,0.618,0.553,61.84,19.19
Zenoh,WAN,1,6.514,0.789,0.746,59.21,20.85
Zenoh,WAN,1,5.403,0.399,0.799,72.73,18.38
Zenoh,WAN,1,5.901,0.907,0.834,60.78,26.41
Zenoh,WAN,1,5.927,0.503,0.731,71.82,22.72
